gene,ps,mrca_name
DQX1,1,Cellular Organisms: 3.6 BYA
CHI3L2,1,Cellular Organisms: 3.6 BYA
HSP90B1,1,Cellular Organisms: 3.6 BYA
IDH1,1,Cellular Organisms: 3.6 BYA
DQX1,1,Cellular Organisms: 3.6 BYA
HSP90B1,1,Cellular Organisms: 3.6 BYA
HEXA,1,Cellular Organisms: 3.6 BYA
ALG11,1,Cellular Organisms: 3.6 BYA
DHX36,1,Cellular Organisms: 3.6 BYA
SLC3A2,1,Cellular Organisms: 3.6 BYA
DZANK1,1,Cellular Organisms: 3.6 BYA
PLPP5,1,Cellular Organisms: 3.6 BYA
HSD17B4,1,Cellular Organisms: 3.6 BYA
SLC9B2,1,Cellular Organisms: 3.6 BYA
NFKBID,1,Cellular Organisms: 3.6 BYA
CHI3L2,1,Cellular Organisms: 3.6 BYA
NARF,1,Cellular Organisms: 3.6 BYA
RARS2,1,Cellular Organisms: 3.6 BYA
MANBA,1,Cellular Organisms: 3.6 BYA
GCK,1,Cellular Organisms: 3.6 BYA
DZANK1,1,Cellular Organisms: 3.6 BYA
COLGALT2,1,Cellular Organisms: 3.6 BYA
RARS2,1,Cellular Organisms: 3.6 BYA
GBA1,1,Cellular Organisms: 3.6 BYA
NARF,1,Cellular Organisms: 3.6 BYA
HEXA,1,Cellular Organisms: 3.6 BYA
TARDBP,1,Cellular Organisms: 3.6 BYA
TRPV3,1,Cellular Organisms: 3.6 BYA
ABCC12,1,Cellular Organisms: 3.6 BYA
DHX40,1,Cellular Organisms: 3.6 BYA
HK1,1,Cellular Organisms: 3.6 BYA
HK2,1,Cellular Organisms: 3.6 BYA
SLC3A2,1,Cellular Organisms: 3.6 BYA
MANBA,1,Cellular Organisms: 3.6 BYA
DHX37,1,Cellular Organisms: 3.6 BYA
SLC3A1,1,Cellular Organisms: 3.6 BYA
HK1,1,Cellular Organisms: 3.6 BYA
HK1,1,Cellular Organisms: 3.6 BYA
MTHFR,1,Cellular Organisms: 3.6 BYA
GBA1,1,Cellular Organisms: 3.6 BYA
RGPD6,1,Cellular Organisms: 3.6 BYA
DNAJC7,1,Cellular Organisms: 3.6 BYA
HK1,1,Cellular Organisms: 3.6 BYA
ALDH3A1,1,Cellular Organisms: 3.6 BYA
MRPL58,1,Cellular Organisms: 3.6 BYA
HEXA,1,Cellular Organisms: 3.6 BYA
HSP90B1,1,Cellular Organisms: 3.6 BYA
ACSM2A,1,Cellular Organisms: 3.6 BYA
ERCC3,1,Cellular Organisms: 3.6 BYA
HSP90AA1,1,Cellular Organisms: 3.6 BYA
ACSM2B,1,Cellular Organisms: 3.6 BYA
LCTL,1,Cellular Organisms: 3.6 BYA
TRABD,1,Cellular Organisms: 3.6 BYA
TRIB3,1,Cellular Organisms: 3.6 BYA
GCK,1,Cellular Organisms: 3.6 BYA
MRPL24,1,Cellular Organisms: 3.6 BYA
NFKBIB,1,Cellular Organisms: 3.6 BYA
DHX16,1,Cellular Organisms: 3.6 BYA
SLC24A4,1,Cellular Organisms: 3.6 BYA
SLMAP,1,Cellular Organisms: 3.6 BYA
TDRD9,1,Cellular Organisms: 3.6 BYA
NAT9,1,Cellular Organisms: 3.6 BYA
HSP90B1,1,Cellular Organisms: 3.6 BYA
EIF2AK2,1,Cellular Organisms: 3.6 BYA
POLG2,1,Cellular Organisms: 3.6 BYA
JAK1,1,Cellular Organisms: 3.6 BYA
CHIA,1,Cellular Organisms: 3.6 BYA
PPIH,1,Cellular Organisms: 3.6 BYA
PPP1R7,1,Cellular Organisms: 3.6 BYA
FKBP11,1,Cellular Organisms: 3.6 BYA
GARS1,1,Cellular Organisms: 3.6 BYA
MGLL,1,Cellular Organisms: 3.6 BYA
DHX40,1,Cellular Organisms: 3.6 BYA
COLGALT2,1,Cellular Organisms: 3.6 BYA
GSK3B,1,Cellular Organisms: 3.6 BYA
DHX40,1,Cellular Organisms: 3.6 BYA
PPIA,1,Cellular Organisms: 3.6 BYA
SLC3A2,1,Cellular Organisms: 3.6 BYA
DHX35,1,Cellular Organisms: 3.6 BYA
TRAP1,1,Cellular Organisms: 3.6 BYA
DHX38,1,Cellular Organisms: 3.6 BYA
CMAS,1,Cellular Organisms: 3.6 BYA
CHD1L,1,Cellular Organisms: 3.6 BYA
RGPD6,1,Cellular Organisms: 3.6 BYA
GSK3A,1,Cellular Organisms: 3.6 BYA
NARF,1,Cellular Organisms: 3.6 BYA
GSK3A,1,Cellular Organisms: 3.6 BYA
PBK,1,Cellular Organisms: 3.6 BYA
AOX1,1,Cellular Organisms: 3.6 BYA
HK1,1,Cellular Organisms: 3.6 BYA
FTSJ3,1,Cellular Organisms: 3.6 BYA
IRAK1,1,Cellular Organisms: 3.6 BYA
TENM2,1,Cellular Organisms: 3.6 BYA
TENM2,1,Cellular Organisms: 3.6 BYA
SDR42E2,1,Cellular Organisms: 3.6 BYA
ERCC3,1,Cellular Organisms: 3.6 BYA
NFKBIB,1,Cellular Organisms: 3.6 BYA
SLC9B1,1,Cellular Organisms: 3.6 BYA
CHIT1,1,Cellular Organisms: 3.6 BYA
COLGALT1,1,Cellular Organisms: 3.6 BYA
PITRM1,1,Cellular Organisms: 3.6 BYA
DHX40,1,Cellular Organisms: 3.6 BYA
HSP90B1,1,Cellular Organisms: 3.6 BYA
GCK,1,Cellular Organisms: 3.6 BYA
NA,1,Cellular Organisms: 3.6 BYA
ERCC3,1,Cellular Organisms: 3.6 BYA
FTSJ3,1,Cellular Organisms: 3.6 BYA
PPIL2,1,Cellular Organisms: 3.6 BYA
HSP90B1,1,Cellular Organisms: 3.6 BYA
WEE1,1,Cellular Organisms: 3.6 BYA
TENM2,1,Cellular Organisms: 3.6 BYA
NARF,1,Cellular Organisms: 3.6 BYA
NFKBIA,1,Cellular Organisms: 3.6 BYA
RGPD6,1,Cellular Organisms: 3.6 BYA
FUOM,1,Cellular Organisms: 3.6 BYA
ANKRD6,1,Cellular Organisms: 3.6 BYA
CCT8,1,Cellular Organisms: 3.6 BYA
DHX33,1,Cellular Organisms: 3.6 BYA
DHX35,1,Cellular Organisms: 3.6 BYA
RAD50,1,Cellular Organisms: 3.6 BYA
CHD1L,1,Cellular Organisms: 3.6 BYA
AURKC,1,Cellular Organisms: 3.6 BYA
ANKRD12,1,Cellular Organisms: 3.6 BYA
ERCC3,1,Cellular Organisms: 3.6 BYA
MANBA,1,Cellular Organisms: 3.6 BYA
ARMT1,1,Cellular Organisms: 3.6 BYA
PITRM1,1,Cellular Organisms: 3.6 BYA
CYTIP,1,Cellular Organisms: 3.6 BYA
ACSM2B,1,Cellular Organisms: 3.6 BYA
SLC3A2,1,Cellular Organisms: 3.6 BYA
RGPD8,1,Cellular Organisms: 3.6 BYA
MANBA,1,Cellular Organisms: 3.6 BYA
CHI3L2,1,Cellular Organisms: 3.6 BYA
NEK6,1,Cellular Organisms: 3.6 BYA
HSP90B1,1,Cellular Organisms: 3.6 BYA
NA,1,Cellular Organisms: 3.6 BYA
CEP170,1,Cellular Organisms: 3.6 BYA
NARF,1,Cellular Organisms: 3.6 BYA
DHX32,1,Cellular Organisms: 3.6 BYA
GIT1,1,Cellular Organisms: 3.6 BYA
CHD1L,1,Cellular Organisms: 3.6 BYA
ERCC3,1,Cellular Organisms: 3.6 BYA
ACVRL1,1,Cellular Organisms: 3.6 BYA
CSAD,1,Cellular Organisms: 3.6 BYA
NDUFAF7,1,Cellular Organisms: 3.6 BYA
PRMT1,1,Cellular Organisms: 3.6 BYA
RUVBL1,1,Cellular Organisms: 3.6 BYA
DARS2,1,Cellular Organisms: 3.6 BYA
DUS4L-BCAP29,1,Cellular Organisms: 3.6 BYA
ACSBG2,1,Cellular Organisms: 3.6 BYA
AGPS,1,Cellular Organisms: 3.6 BYA
NAA50,1,Cellular Organisms: 3.6 BYA
ZBTB8OS,1,Cellular Organisms: 3.6 BYA
PGM3,1,Cellular Organisms: 3.6 BYA
TTC21B,1,Cellular Organisms: 3.6 BYA
PGM3,1,Cellular Organisms: 3.6 BYA
NAA30,1,Cellular Organisms: 3.6 BYA
CUTA,1,Cellular Organisms: 3.6 BYA
PRPS1,1,Cellular Organisms: 3.6 BYA
PIGA,1,Cellular Organisms: 3.6 BYA
NHLRC3,1,Cellular Organisms: 3.6 BYA
NME6,1,Cellular Organisms: 3.6 BYA
SLC14A1,1,Cellular Organisms: 3.6 BYA
RPL23A,1,Cellular Organisms: 3.6 BYA
CDC16,1,Cellular Organisms: 3.6 BYA
NAA20,1,Cellular Organisms: 3.6 BYA
RPL23A,1,Cellular Organisms: 3.6 BYA
SULT1C2,1,Cellular Organisms: 3.6 BYA
AMMECR1L,1,Cellular Organisms: 3.6 BYA
FBH1,1,Cellular Organisms: 3.6 BYA
SKIC8,1,Cellular Organisms: 3.6 BYA
MTHFSD,1,Cellular Organisms: 3.6 BYA
PGM3,1,Cellular Organisms: 3.6 BYA
SDR42E2,1,Cellular Organisms: 3.6 BYA
SLC8A2,1,Cellular Organisms: 3.6 BYA
APTX,1,Cellular Organisms: 3.6 BYA
SULT1A1,1,Cellular Organisms: 3.6 BYA
AGPS,1,Cellular Organisms: 3.6 BYA
MDH1,1,Cellular Organisms: 3.6 BYA
OCA2,1,Cellular Organisms: 3.6 BYA
PUS7L,1,Cellular Organisms: 3.6 BYA
NDUFAF7,1,Cellular Organisms: 3.6 BYA
CLCN1,1,Cellular Organisms: 3.6 BYA
AGPS,1,Cellular Organisms: 3.6 BYA
ITSN2,1,Cellular Organisms: 3.6 BYA
EPS15,1,Cellular Organisms: 3.6 BYA
ALG1,1,Cellular Organisms: 3.6 BYA
TRMT61B,1,Cellular Organisms: 3.6 BYA
AGPS,1,Cellular Organisms: 3.6 BYA
SLC9A6,1,Cellular Organisms: 3.6 BYA
DKC1,1,Cellular Organisms: 3.6 BYA
APIP,1,Cellular Organisms: 3.6 BYA
PYCR1,1,Cellular Organisms: 3.6 BYA
RPL23A,1,Cellular Organisms: 3.6 BYA
PHGDH,1,Cellular Organisms: 3.6 BYA
NDUFS8,1,Cellular Organisms: 3.6 BYA
ACSBG2,1,Cellular Organisms: 3.6 BYA
WARS1,1,Cellular Organisms: 3.6 BYA
DNAJC7,1,Cellular Organisms: 3.6 BYA
MTHFSD,1,Cellular Organisms: 3.6 BYA
LAMB1,1,Cellular Organisms: 3.6 BYA
PRMT1,1,Cellular Organisms: 3.6 BYA
TPST1,1,Cellular Organisms: 3.6 BYA
NA,1,Cellular Organisms: 3.6 BYA
POLB,1,Cellular Organisms: 3.6 BYA
TTC21A,1,Cellular Organisms: 3.6 BYA
DNPEP,1,Cellular Organisms: 3.6 BYA
KIF22,1,Cellular Organisms: 3.6 BYA
PFAS,1,Cellular Organisms: 3.6 BYA
RAD50,1,Cellular Organisms: 3.6 BYA
APTX,1,Cellular Organisms: 3.6 BYA
CCT3,1,Cellular Organisms: 3.6 BYA
ZBTB8OS,1,Cellular Organisms: 3.6 BYA
ZNG1A,1,Cellular Organisms: 3.6 BYA
PGM3,1,Cellular Organisms: 3.6 BYA
NAA50,1,Cellular Organisms: 3.6 BYA
SLC9A5,1,Cellular Organisms: 3.6 BYA
TPST2,1,Cellular Organisms: 3.6 BYA
NDUFAF7,1,Cellular Organisms: 3.6 BYA
LAMA3,1,Cellular Organisms: 3.6 BYA
ENAH,1,Cellular Organisms: 3.6 BYA
GMPR2,1,Cellular Organisms: 3.6 BYA
TPST2,1,Cellular Organisms: 3.6 BYA
TTC21B,1,Cellular Organisms: 3.6 BYA
MTHFSD,1,Cellular Organisms: 3.6 BYA
NME9,1,Cellular Organisms: 3.6 BYA
IRGC,1,Cellular Organisms: 3.6 BYA
PDK2,1,Cellular Organisms: 3.6 BYA
DPAGT1,1,Cellular Organisms: 3.6 BYA
TTC21B,1,Cellular Organisms: 3.6 BYA
POLL,1,Cellular Organisms: 3.6 BYA
NDUFAF7,1,Cellular Organisms: 3.6 BYA
SULT1C2,1,Cellular Organisms: 3.6 BYA
PGM3,1,Cellular Organisms: 3.6 BYA
PUS7,1,Cellular Organisms: 3.6 BYA
ALG1,1,Cellular Organisms: 3.6 BYA
MPP7,1,Cellular Organisms: 3.6 BYA
SKIC8,1,Cellular Organisms: 3.6 BYA
TTC21B,1,Cellular Organisms: 3.6 BYA
COQ2,1,Cellular Organisms: 3.6 BYA
ACSBG1,1,Cellular Organisms: 3.6 BYA
PGM3,1,Cellular Organisms: 3.6 BYA
NA,1,Cellular Organisms: 3.6 BYA
DALRD3,1,Cellular Organisms: 3.6 BYA
NME1,1,Cellular Organisms: 3.6 BYA
TTC21B,1,Cellular Organisms: 3.6 BYA
TTC21B,1,Cellular Organisms: 3.6 BYA
ACSF3,1,Cellular Organisms: 3.6 BYA
TMEM245,1,Cellular Organisms: 3.6 BYA
EPS15,1,Cellular Organisms: 3.6 BYA
KIF22,1,Cellular Organisms: 3.6 BYA
DNAJC7,1,Cellular Organisms: 3.6 BYA
MTHFSD,1,Cellular Organisms: 3.6 BYA
TRMU,1,Cellular Organisms: 3.6 BYA
DNPEP,1,Cellular Organisms: 3.6 BYA
DTYMK,1,Cellular Organisms: 3.6 BYA
ATP2A1,1,Cellular Organisms: 3.6 BYA
DPAGT1,1,Cellular Organisms: 3.6 BYA
AGPS,1,Cellular Organisms: 3.6 BYA
NPEPPS,1,Cellular Organisms: 3.6 BYA
TRMT61A,1,Cellular Organisms: 3.6 BYA
AMMECR1L,1,Cellular Organisms: 3.6 BYA
PIGA,1,Cellular Organisms: 3.6 BYA
MTHFSD,1,Cellular Organisms: 3.6 BYA
CARM1,1,Cellular Organisms: 3.6 BYA
TTC21A,1,Cellular Organisms: 3.6 BYA
MCM2,1,Cellular Organisms: 3.6 BYA
ATP5MC1,1,Cellular Organisms: 3.6 BYA
TMCO3,1,Cellular Organisms: 3.6 BYA
ALG5,1,Cellular Organisms: 3.6 BYA
NDUFAF7,1,Cellular Organisms: 3.6 BYA
PFAS,1,Cellular Organisms: 3.6 BYA
TTC21B,1,Cellular Organisms: 3.6 BYA
AGPS,1,Cellular Organisms: 3.6 BYA
PRPS1,1,Cellular Organisms: 3.6 BYA
RPL23A,1,Cellular Organisms: 3.6 BYA
HDAC7,1,Cellular Organisms: 3.6 BYA
RTCA,1,Cellular Organisms: 3.6 BYA
TTC21B,1,Cellular Organisms: 3.6 BYA
C15orf40,1,Cellular Organisms: 3.6 BYA
LAMB1,1,Cellular Organisms: 3.6 BYA
NME3,1,Cellular Organisms: 3.6 BYA
SULT6B1,1,Cellular Organisms: 3.6 BYA
ATP1A1,1,Cellular Organisms: 3.6 BYA
DPAGT1,1,Cellular Organisms: 3.6 BYA
SKIC8,1,Cellular Organisms: 3.6 BYA
RPL23A,1,Cellular Organisms: 3.6 BYA
SPG21,1,Cellular Organisms: 3.6 BYA
TSFM,1,Cellular Organisms: 3.6 BYA
PUS7L,1,Cellular Organisms: 3.6 BYA
GRM7,1,Cellular Organisms: 3.6 BYA
TMCO3,1,Cellular Organisms: 3.6 BYA
HDAC8,1,Cellular Organisms: 3.6 BYA
SYPL1,1,Cellular Organisms: 3.6 BYA
APTX,1,Cellular Organisms: 3.6 BYA
SLC9A3,1,Cellular Organisms: 3.6 BYA
MTHFSD,1,Cellular Organisms: 3.6 BYA
NDUFS8,1,Cellular Organisms: 3.6 BYA
DPAGT1,1,Cellular Organisms: 3.6 BYA
RAD50,1,Cellular Organisms: 3.6 BYA
TTC21B,1,Cellular Organisms: 3.6 BYA
TSFM,1,Cellular Organisms: 3.6 BYA
GTF3C3,1,Cellular Organisms: 3.6 BYA
HSPD1,1,Cellular Organisms: 3.6 BYA
COQ2,1,Cellular Organisms: 3.6 BYA
SMC2,1,Cellular Organisms: 3.6 BYA
SPG21,1,Cellular Organisms: 3.6 BYA
PYCR1,1,Cellular Organisms: 3.6 BYA
MTHFSD,1,Cellular Organisms: 3.6 BYA
TTC21B,1,Cellular Organisms: 3.6 BYA
ZBTB8OS,1,Cellular Organisms: 3.6 BYA
ERAL1,1,Cellular Organisms: 3.6 BYA
RFC2,1,Cellular Organisms: 3.6 BYA
HSD17B4,1,Cellular Organisms: 3.6 BYA
ALG1,1,Cellular Organisms: 3.6 BYA
MRPL9,1,Cellular Organisms: 3.6 BYA
D2HGDH,1,Cellular Organisms: 3.6 BYA
DNAJC7,1,Cellular Organisms: 3.6 BYA
DPAGT1,1,Cellular Organisms: 3.6 BYA
FTH1,1,Cellular Organisms: 3.6 BYA
AGPS,1,Cellular Organisms: 3.6 BYA
NA,1,Cellular Organisms: 3.6 BYA
SEL1L2,1,Cellular Organisms: 3.6 BYA
SLITRK2,1,Cellular Organisms: 3.6 BYA
G3BP1,1,Cellular Organisms: 3.6 BYA
CACNA1A,1,Cellular Organisms: 3.6 BYA
FLII,1,Cellular Organisms: 3.6 BYA
PDE8B,1,Cellular Organisms: 3.6 BYA
PODNL1,1,Cellular Organisms: 3.6 BYA
AGPAT3,1,Cellular Organisms: 3.6 BYA
HIF3A,1,Cellular Organisms: 3.6 BYA
RPS18,1,Cellular Organisms: 3.6 BYA
NA,1,Cellular Organisms: 3.6 BYA
LRRC20,1,Cellular Organisms: 3.6 BYA
GLS2,1,Cellular Organisms: 3.6 BYA
PMS1,1,Cellular Organisms: 3.6 BYA
GLS2,1,Cellular Organisms: 3.6 BYA
GSTT2B,1,Cellular Organisms: 3.6 BYA
GSTZ1,1,Cellular Organisms: 3.6 BYA
NALCN,1,Cellular Organisms: 3.6 BYA
RXFP1,1,Cellular Organisms: 3.6 BYA
ATP7A,1,Cellular Organisms: 3.6 BYA
SLC22A18,1,Cellular Organisms: 3.6 BYA
PPIL6,1,Cellular Organisms: 3.6 BYA
LRCH4,1,Cellular Organisms: 3.6 BYA
RPSA,1,Cellular Organisms: 3.6 BYA
SCRIB,1,Cellular Organisms: 3.6 BYA
LRRC24,1,Cellular Organisms: 3.6 BYA
FOXRED2,1,Cellular Organisms: 3.6 BYA
NME9,1,Cellular Organisms: 3.6 BYA
LPCAT1,1,Cellular Organisms: 3.6 BYA
LRRTM4,1,Cellular Organisms: 3.6 BYA
TPCN1,1,Cellular Organisms: 3.6 BYA
UNG,1,Cellular Organisms: 3.6 BYA
CS,1,Cellular Organisms: 3.6 BYA
SLC8A1,1,Cellular Organisms: 3.6 BYA
EIF4B,1,Cellular Organisms: 3.6 BYA
PHLPP2,1,Cellular Organisms: 3.6 BYA
CEP97,1,Cellular Organisms: 3.6 BYA
CS,1,Cellular Organisms: 3.6 BYA
SLIRP,1,Cellular Organisms: 3.6 BYA
BPNT1,1,Cellular Organisms: 3.6 BYA
EWSR1,1,Cellular Organisms: 3.6 BYA
SCN10A,1,Cellular Organisms: 3.6 BYA
CACNA1A,1,Cellular Organisms: 3.6 BYA
DRC3,1,Cellular Organisms: 3.6 BYA
SCN8A,1,Cellular Organisms: 3.6 BYA
ADCK2,1,Cellular Organisms: 3.6 BYA
NA,1,Cellular Organisms: 3.6 BYA
CACNA1C,1,Cellular Organisms: 3.6 BYA
PRKAG2,1,Cellular Organisms: 3.6 BYA
FURIN,1,Cellular Organisms: 3.6 BYA
NA,1,Cellular Organisms: 3.6 BYA
TXNRD1,1,Cellular Organisms: 3.6 BYA
CACNA1C,1,Cellular Organisms: 3.6 BYA
CACNA1S,1,Cellular Organisms: 3.6 BYA
SCN3A,1,Cellular Organisms: 3.6 BYA
CLIC5,1,Cellular Organisms: 3.6 BYA
CACNA1D,1,Cellular Organisms: 3.6 BYA
KIAA0319L,1,Cellular Organisms: 3.6 BYA
SCN3A,1,Cellular Organisms: 3.6 BYA
SLC8A1,1,Cellular Organisms: 3.6 BYA
LRIG3,1,Cellular Organisms: 3.6 BYA
CACNA1D,1,Cellular Organisms: 3.6 BYA
DELE1,1,Cellular Organisms: 3.6 BYA
UNG,1,Cellular Organisms: 3.6 BYA
GSS,1,Cellular Organisms: 3.6 BYA
CS,1,Cellular Organisms: 3.6 BYA
ISLR2,1,Cellular Organisms: 3.6 BYA
CACNA1H,1,Cellular Organisms: 3.6 BYA
MLH3,1,Cellular Organisms: 3.6 BYA
SCN11A,1,Cellular Organisms: 3.6 BYA
SCN2A,1,Cellular Organisms: 3.6 BYA
PCSK6,1,Cellular Organisms: 3.6 BYA
PCSK6,1,Cellular Organisms: 3.6 BYA
OXA1L,1,Cellular Organisms: 3.6 BYA
SCN8A,1,Cellular Organisms: 3.6 BYA
POR,1,Cellular Organisms: 3.6 BYA
LRRC56,1,Cellular Organisms: 3.6 BYA
SCN3A,1,Cellular Organisms: 3.6 BYA
PCMTD2,1,Cellular Organisms: 3.6 BYA
LRRTM4,1,Cellular Organisms: 3.6 BYA
PCSK5,1,Cellular Organisms: 3.6 BYA
CACNA1E,1,Cellular Organisms: 3.6 BYA
DIMT1,1,Cellular Organisms: 3.6 BYA
CWC27,1,Cellular Organisms: 3.6 BYA
EXD2,1,Cellular Organisms: 3.6 BYA
MYEF2,1,Cellular Organisms: 3.6 BYA
OXA1L,1,Cellular Organisms: 3.6 BYA
SCN5A,1,Cellular Organisms: 3.6 BYA
LRRC57,1,Cellular Organisms: 3.6 BYA
EWSR1,1,Cellular Organisms: 3.6 BYA
DNAAF1,1,Cellular Organisms: 3.6 BYA
SCN1A,1,Cellular Organisms: 3.6 BYA
NUBPL,1,Cellular Organisms: 3.6 BYA
UNG,1,Cellular Organisms: 3.6 BYA
WSB1,1,Cellular Organisms: 3.6 BYA
CACNA1C,1,Cellular Organisms: 3.6 BYA
SCN11A,1,Cellular Organisms: 3.6 BYA
HNRNPA1,1,Cellular Organisms: 3.6 BYA
PODNL1,1,Cellular Organisms: 3.6 BYA
SMC2,1,Cellular Organisms: 3.6 BYA
CACNA1H,1,Cellular Organisms: 3.6 BYA
SCN2A,1,Cellular Organisms: 3.6 BYA
SCN3A,1,Cellular Organisms: 3.6 BYA
SCN8A,1,Cellular Organisms: 3.6 BYA
DDX3Y,1,Cellular Organisms: 3.6 BYA
CACNA1S,1,Cellular Organisms: 3.6 BYA
GSTO1,1,Cellular Organisms: 3.6 BYA
PHLPP1,1,Cellular Organisms: 3.6 BYA
CS,1,Cellular Organisms: 3.6 BYA
PMS1,1,Cellular Organisms: 3.6 BYA
GSTO1,1,Cellular Organisms: 3.6 BYA
PODNL1,1,Cellular Organisms: 3.6 BYA
LRRC20,1,Cellular Organisms: 3.6 BYA
SLIRP,1,Cellular Organisms: 3.6 BYA
ABHD12,1,Cellular Organisms: 3.6 BYA
FLII,1,Cellular Organisms: 3.6 BYA
CACNA1H,1,Cellular Organisms: 3.6 BYA
CACNA1C,1,Cellular Organisms: 3.6 BYA
DNMT1,1,Cellular Organisms: 3.6 BYA
SCN5A,1,Cellular Organisms: 3.6 BYA
GSS,1,Cellular Organisms: 3.6 BYA
CACNA1C,1,Cellular Organisms: 3.6 BYA
CACNA1G,1,Cellular Organisms: 3.6 BYA
LRRIQ4,1,Cellular Organisms: 3.6 BYA
KIAA0319L,1,Cellular Organisms: 3.6 BYA
CS,1,Cellular Organisms: 3.6 BYA
SCN2A,1,Cellular Organisms: 3.6 BYA
PODNL1,1,Cellular Organisms: 3.6 BYA
NME9,1,Cellular Organisms: 3.6 BYA
PPOX,1,Cellular Organisms: 3.6 BYA
DNMT1,1,Cellular Organisms: 3.6 BYA
CACNA1E,1,Cellular Organisms: 3.6 BYA
NALCN,1,Cellular Organisms: 3.6 BYA
PBLD,1,Cellular Organisms: 3.6 BYA
LINGO1,1,Cellular Organisms: 3.6 BYA
SCN8A,1,Cellular Organisms: 3.6 BYA
CEP97,1,Cellular Organisms: 3.6 BYA
CS,1,Cellular Organisms: 3.6 BYA
TARS2,1,Cellular Organisms: 3.6 BYA
SCN9A,1,Cellular Organisms: 3.6 BYA
EWSR1,1,Cellular Organisms: 3.6 BYA
EIF4B,1,Cellular Organisms: 3.6 BYA
ILVBL,1,Cellular Organisms: 3.6 BYA
CLIC5,1,Cellular Organisms: 3.6 BYA
MTRR,1,Cellular Organisms: 3.6 BYA
CACNA1D,1,Cellular Organisms: 3.6 BYA
CACNA1D,1,Cellular Organisms: 3.6 BYA
CACNA1C,1,Cellular Organisms: 3.6 BYA
NCL,1,Cellular Organisms: 3.6 BYA
PODN,1,Cellular Organisms: 3.6 BYA
SCN1A,1,Cellular Organisms: 3.6 BYA
CATSPER2,1,Cellular Organisms: 3.6 BYA
GATD3,1,Cellular Organisms: 3.6 BYA
PHLPP2,1,Cellular Organisms: 3.6 BYA
PPIL6,1,Cellular Organisms: 3.6 BYA
SCN5A,1,Cellular Organisms: 3.6 BYA
MTRR,1,Cellular Organisms: 3.6 BYA
DNAL1,1,Cellular Organisms: 3.6 BYA
PODNL1,1,Cellular Organisms: 3.6 BYA
SLC20A2,1,Cellular Organisms: 3.6 BYA
DNMT1,1,Cellular Organisms: 3.6 BYA
TMBIM4,1,Cellular Organisms: 3.6 BYA
EWSR1,1,Cellular Organisms: 3.6 BYA
CACNA1C,1,Cellular Organisms: 3.6 BYA
CACNA1D,1,Cellular Organisms: 3.6 BYA
CACNA1C,1,Cellular Organisms: 3.6 BYA
KIAA0319L,1,Cellular Organisms: 3.6 BYA
SLIT2,1,Cellular Organisms: 3.6 BYA
SCN2A,1,Cellular Organisms: 3.6 BYA
SCN9A,1,Cellular Organisms: 3.6 BYA
SCN1A,1,Cellular Organisms: 3.6 BYA
RPL9,1,Cellular Organisms: 3.6 BYA
CACNA1D,1,Cellular Organisms: 3.6 BYA
ADSL,1,Cellular Organisms: 3.6 BYA
SCN1A,1,Cellular Organisms: 3.6 BYA
NALCN,1,Cellular Organisms: 3.6 BYA
SCN11A,1,Cellular Organisms: 3.6 BYA
PPOX,1,Cellular Organisms: 3.6 BYA
SCN8A,1,Cellular Organisms: 3.6 BYA
FLII,1,Cellular Organisms: 3.6 BYA
CACNA1A,1,Cellular Organisms: 3.6 BYA
CELF2,1,Cellular Organisms: 3.6 BYA
LRRC28,1,Cellular Organisms: 3.6 BYA
PPP1R7,1,Cellular Organisms: 3.6 BYA
CACNA1A,1,Cellular Organisms: 3.6 BYA
MTRR,1,Cellular Organisms: 3.6 BYA
NA,1,Cellular Organisms: 3.6 BYA
KIAA0319L,1,Cellular Organisms: 3.6 BYA
HSPA12A,1,Cellular Organisms: 3.6 BYA
CACNA1C,1,Cellular Organisms: 3.6 BYA
GLOD4,1,Cellular Organisms: 3.6 BYA
NCL,1,Cellular Organisms: 3.6 BYA
FMOD,1,Cellular Organisms: 3.6 BYA
ISLR,1,Cellular Organisms: 3.6 BYA
LRIG3,1,Cellular Organisms: 3.6 BYA
SCN7A,1,Cellular Organisms: 3.6 BYA
EIF4B,1,Cellular Organisms: 3.6 BYA
NAA30,1,Cellular Organisms: 3.6 BYA
SLIT2,1,Cellular Organisms: 3.6 BYA
CACNA1C,1,Cellular Organisms: 3.6 BYA
RABGGTA,1,Cellular Organisms: 3.6 BYA
MTAP,1,Cellular Organisms: 3.6 BYA
CS,1,Cellular Organisms: 3.6 BYA
PCSK6,1,Cellular Organisms: 3.6 BYA
CACNA1C,1,Cellular Organisms: 3.6 BYA
PFKFB3,1,Cellular Organisms: 3.6 BYA
CDC25C,1,Cellular Organisms: 3.6 BYA
MTRR,1,Cellular Organisms: 3.6 BYA
SLIRP,1,Cellular Organisms: 3.6 BYA
CACNA1A,1,Cellular Organisms: 3.6 BYA
EIF4B,1,Cellular Organisms: 3.6 BYA
EIF4H,1,Cellular Organisms: 3.6 BYA
NALCN,1,Cellular Organisms: 3.6 BYA
DNMT1,1,Cellular Organisms: 3.6 BYA
LRRTM1,1,Cellular Organisms: 3.6 BYA
KIAA0319L,1,Cellular Organisms: 3.6 BYA
CEP97,1,Cellular Organisms: 3.6 BYA
CS,1,Cellular Organisms: 3.6 BYA
SCN2A,1,Cellular Organisms: 3.6 BYA
